"","id","sample.size","sex","category","subcategory","unit","group_name","build","author","year","population","trait","pmid","ontology","filename","nsnp","delimiter","header","mr","snp_col","chr_col","pos_col","ea_col","oa_col","eaf_col","beta_col","se_col","pval_col","note"
"380","met-e-MUFA_pct_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of monounsaturated fatty acids to total fatty acids",NA,NA,"mufa_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"381","met-e-MUFA_pct_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of monounsaturated fatty acids to total fatty acids",NA,NA,"mufa_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"382","met-e-non_HDL_C_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total cholesterol minus HDL-C",NA,NA,"non_hdl_c_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"383","met-e-non_HDL_C_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total cholesterol minus HDL-C",NA,NA,"non_hdl_c_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"384","met-e-non_HDL_C_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total cholesterol minus HDL-C",NA,NA,"non_hdl_c_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"385","met-e-Omega_3_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Omega-3 fatty acids",NA,NA,"omega_3_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"386","met-e-Omega_3_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Omega-3 fatty acids",NA,NA,"omega_3_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"387","met-e-Omega_3_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Omega-3 fatty acids",NA,NA,"omega_3_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"388","met-e-Omega_3_pct_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of omega-3 fatty acids to total fatty acids",NA,NA,"omega_3_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"389","met-e-Omega_3_pct_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of omega-3 fatty acids to total fatty acids",NA,NA,"omega_3_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"390","met-e-Omega_3_pct_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of omega-3 fatty acids to total fatty acids",NA,NA,"omega_3_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"391","met-e-Omega_6_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Omega-6 fatty acids",NA,NA,"omega_6_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"392","met-e-Omega_6_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Omega-6 fatty acids",NA,NA,"omega_6_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"393","met-e-Omega_6_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Omega-6 fatty acids",NA,NA,"omega_6_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"394","met-e-Omega_6_by_Omega_3_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of omega-6 fatty acids to omega-3 fatty acids",NA,NA,"omega_6_by_omega_3_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"395","met-e-Omega_6_by_Omega_3_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of omega-6 fatty acids to omega-3 fatty acids",NA,NA,"omega_6_by_omega_3_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"396","met-e-Omega_6_by_Omega_3_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of omega-6 fatty acids to omega-3 fatty acids",NA,NA,"omega_6_by_omega_3_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"397","met-e-Omega_6_pct_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of omega-6 fatty acids to total fatty acids",NA,NA,"omega_6_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"398","met-e-Omega_6_pct_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of omega-6 fatty acids to total fatty acids",NA,NA,"omega_6_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"399","met-e-Omega_6_pct_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of omega-6 fatty acids to total fatty acids",NA,NA,"omega_6_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"400","met-e-Phe_agetert1",37112,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phenylalanine",NA,NA,"phe_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"401","met-e-Phe_agetert2",38765,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phenylalanine",NA,NA,"phe_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"402","met-e-Phe_agetert3",39148,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phenylalanine",NA,NA,"phe_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"403","met-e-Phosphatidylc_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phosphatidylcholines",NA,NA,"phosphatidylc_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"404","met-e-Phosphatidylc_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phosphatidylcholines",NA,NA,"phosphatidylc_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"405","met-e-Phosphatidylc_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phosphatidylcholines",NA,NA,"phosphatidylc_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"406","met-e-Phosphoglyc_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phosphoglycerides",NA,NA,"phosphoglyc_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"407","met-e-Phosphoglyc_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phosphoglycerides",NA,NA,"phosphoglyc_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"408","met-e-Phosphoglyc_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phosphoglycerides",NA,NA,"phosphoglyc_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"409","met-e-PUFA_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Polyunsaturated fatty acids",NA,NA,"pufa_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"410","met-e-PUFA_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Polyunsaturated fatty acids",NA,NA,"pufa_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"411","met-e-PUFA_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Polyunsaturated fatty acids",NA,NA,"pufa_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"412","met-e-PUFA_by_MUFA_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of polyunsaturated fatty acids to monounsaturated fatty acids",NA,NA,"pufa_by_mufa_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"413","met-e-PUFA_by_MUFA_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of polyunsaturated fatty acids to monounsaturated fatty acids",NA,NA,"pufa_by_mufa_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"414","met-e-PUFA_by_MUFA_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of polyunsaturated fatty acids to monounsaturated fatty acids",NA,NA,"pufa_by_mufa_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"415","met-e-PUFA_pct_agetert1",37095,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of polyunsaturated fatty acids to total fatty acids",NA,NA,"pufa_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"416","met-e-PUFA_pct_agetert2",38761,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of polyunsaturated fatty acids to total fatty acids",NA,NA,"pufa_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"417","met-e-PUFA_pct_agetert3",39143,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Ratio of polyunsaturated fatty acids to total fatty acids",NA,NA,"pufa_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"418","met-e-Pyruvate_agetert1",37016,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Pyruvate",NA,NA,"pyruvate_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"419","met-e-Pyruvate_agetert2",38682,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Pyruvate",NA,NA,"pyruvate_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"420","met-e-Pyruvate_agetert3",39050,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Pyruvate",NA,NA,"pyruvate_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"421","met-e-Remnant_C_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Remnant cholesterol (non-HDL, non-LDL -cholesterol)",NA,NA,"remnant_c_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"422","met-e-Remnant_C_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Remnant cholesterol (non-HDL, non-LDL -cholesterol)",NA,NA,"remnant_c_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"423","met-e-Remnant_C_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Remnant cholesterol (non-HDL, non-LDL -cholesterol)",NA,NA,"remnant_c_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"424","met-e-S_HDL_C_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in small HDL",NA,NA,"s_hdl_c_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"425","met-e-S_HDL_C_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in small HDL",NA,NA,"s_hdl_c_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"426","met-e-S_HDL_C_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in small HDL",NA,NA,"s_hdl_c_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"427","met-e-S_HDL_C_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in small HDL",NA,NA,"s_hdl_c_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"428","met-e-S_HDL_C_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in small HDL",NA,NA,"s_hdl_c_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"429","met-e-S_HDL_C_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in small HDL",NA,NA,"s_hdl_c_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"430","met-e-S_HDL_CE_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in small HDL",NA,NA,"s_hdl_ce_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"431","met-e-S_HDL_CE_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in small HDL",NA,NA,"s_hdl_ce_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"432","met-e-S_HDL_CE_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in small HDL",NA,NA,"s_hdl_ce_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"433","met-e-S_HDL_CE_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in small HDL",NA,NA,"s_hdl_ce_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"434","met-e-S_HDL_CE_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in small HDL",NA,NA,"s_hdl_ce_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"435","met-e-S_HDL_CE_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in small HDL",NA,NA,"s_hdl_ce_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"436","met-e-S_HDL_FC_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in small HDL",NA,NA,"s_hdl_fc_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"437","met-e-S_HDL_FC_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in small HDL",NA,NA,"s_hdl_fc_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"438","met-e-S_HDL_FC_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in small HDL",NA,NA,"s_hdl_fc_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"439","met-e-S_HDL_FC_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in small HDL",NA,NA,"s_hdl_fc_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"440","met-e-S_HDL_FC_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in small HDL",NA,NA,"s_hdl_fc_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"441","met-e-S_HDL_FC_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in small HDL",NA,NA,"s_hdl_fc_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"442","met-e-S_HDL_L_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in small HDL",NA,NA,"s_hdl_l_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"443","met-e-S_HDL_L_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in small HDL",NA,NA,"s_hdl_l_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"444","met-e-S_HDL_L_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in small HDL",NA,NA,"s_hdl_l_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"445","met-e-S_HDL_P_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of small HDL particles",NA,NA,"s_hdl_p_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"446","met-e-S_HDL_P_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of small HDL particles",NA,NA,"s_hdl_p_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"447","met-e-S_HDL_P_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of small HDL particles",NA,NA,"s_hdl_p_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"448","met-e-S_HDL_PL_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in small HDL",NA,NA,"s_hdl_pl_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"449","met-e-S_HDL_PL_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in small HDL",NA,NA,"s_hdl_pl_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"450","met-e-S_HDL_PL_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in small HDL",NA,NA,"s_hdl_pl_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"451","met-e-S_HDL_PL_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in small HDL",NA,NA,"s_hdl_pl_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"452","met-e-S_HDL_PL_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in small HDL",NA,NA,"s_hdl_pl_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"453","met-e-S_HDL_PL_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in small HDL",NA,NA,"s_hdl_pl_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"454","met-e-S_HDL_TG_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in small HDL",NA,NA,"s_hdl_tg_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"455","met-e-S_HDL_TG_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in small HDL",NA,NA,"s_hdl_tg_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"456","met-e-S_HDL_TG_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in small HDL",NA,NA,"s_hdl_tg_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"457","met-e-S_HDL_TG_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in small HDL",NA,NA,"s_hdl_tg_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"458","met-e-S_HDL_TG_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in small HDL",NA,NA,"s_hdl_tg_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"459","met-e-S_HDL_TG_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in small HDL",NA,NA,"s_hdl_tg_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"460","met-e-S_LDL_C_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in small LDL",NA,NA,"s_ldl_c_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"461","met-e-S_LDL_C_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in small LDL",NA,NA,"s_ldl_c_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"462","met-e-S_LDL_C_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in small LDL",NA,NA,"s_ldl_c_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"463","met-e-S_LDL_C_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in small LDL",NA,NA,"s_ldl_c_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"464","met-e-S_LDL_C_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in small LDL",NA,NA,"s_ldl_c_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"465","met-e-S_LDL_C_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in small LDL",NA,NA,"s_ldl_c_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"466","met-e-S_LDL_CE_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in small LDL",NA,NA,"s_ldl_ce_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"467","met-e-S_LDL_CE_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in small LDL",NA,NA,"s_ldl_ce_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
