,id,sample.size,sex,category,subcategory,unit,group_name,build,author,year,population,trait,pmid,ontology,filename,nsnp,delimiter,header,mr,snp_col,chr_col,pos_col,ea_col,oa_col,eaf_col,beta_col,se_col,pval_col
200,med-d-L_VLDL_C_pct_agetert2,38778,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in large VLDL,NA,NA,l_vldl_c_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
201,med-d-L_VLDL_C_pct_agetert3,39165,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in large VLDL,NA,NA,l_vldl_c_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
202,med-d-L_VLDL_CE_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in large VLDL,NA,NA,l_vldl_ce_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
203,med-d-L_VLDL_CE_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in large VLDL,NA,NA,l_vldl_ce_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
204,med-d-L_VLDL_CE_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in large VLDL,NA,NA,l_vldl_ce_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
205,med-d-L_VLDL_CE_pct_agetert1,37124,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in large VLDL,NA,NA,l_vldl_ce_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
206,med-d-L_VLDL_CE_pct_agetert2,38778,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in large VLDL,NA,NA,l_vldl_ce_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
207,med-d-L_VLDL_CE_pct_agetert3,39165,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in large VLDL,NA,NA,l_vldl_ce_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
208,med-d-L_VLDL_FC_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in large VLDL,NA,NA,l_vldl_fc_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
209,med-d-L_VLDL_FC_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in large VLDL,NA,NA,l_vldl_fc_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
210,med-d-L_VLDL_FC_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in large VLDL,NA,NA,l_vldl_fc_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
211,med-d-L_VLDL_FC_pct_agetert1,37124,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in large VLDL,NA,NA,l_vldl_fc_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
212,med-d-L_VLDL_FC_pct_agetert2,38778,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in large VLDL,NA,NA,l_vldl_fc_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
213,med-d-L_VLDL_FC_pct_agetert3,39165,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in large VLDL,NA,NA,l_vldl_fc_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
214,med-d-L_VLDL_L_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in large VLDL,NA,NA,l_vldl_l_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
215,med-d-L_VLDL_L_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in large VLDL,NA,NA,l_vldl_l_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
216,med-d-L_VLDL_L_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in large VLDL,NA,NA,l_vldl_l_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
217,med-d-L_VLDL_P_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of large VLDL particles,NA,NA,l_vldl_p_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
218,med-d-L_VLDL_P_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of large VLDL particles,NA,NA,l_vldl_p_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
219,med-d-L_VLDL_P_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of large VLDL particles,NA,NA,l_vldl_p_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
220,med-d-L_VLDL_PL_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in large VLDL,NA,NA,l_vldl_pl_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
221,med-d-L_VLDL_PL_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in large VLDL,NA,NA,l_vldl_pl_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
222,med-d-L_VLDL_PL_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in large VLDL,NA,NA,l_vldl_pl_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
223,med-d-L_VLDL_PL_pct_agetert1,37124,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in large VLDL,NA,NA,l_vldl_pl_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
224,med-d-L_VLDL_PL_pct_agetert2,38778,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in large VLDL,NA,NA,l_vldl_pl_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
225,med-d-L_VLDL_PL_pct_agetert3,39165,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in large VLDL,NA,NA,l_vldl_pl_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
226,med-d-L_VLDL_TG_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in large VLDL,NA,NA,l_vldl_tg_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
227,med-d-L_VLDL_TG_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in large VLDL,NA,NA,l_vldl_tg_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
228,med-d-L_VLDL_TG_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in large VLDL,NA,NA,l_vldl_tg_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
229,med-d-L_VLDL_TG_pct_agetert1,37124,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in large VLDL,NA,NA,l_vldl_tg_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
230,med-d-L_VLDL_TG_pct_agetert2,38778,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in large VLDL,NA,NA,l_vldl_tg_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
231,med-d-L_VLDL_TG_pct_agetert3,39165,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in large VLDL,NA,NA,l_vldl_tg_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
232,med-d-LA_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Linoleic acid,NA,NA,la_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
233,med-d-LA_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Linoleic acid,NA,NA,la_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
234,med-d-LA_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Linoleic acid,NA,NA,la_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
235,med-d-LA_pct_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of linoleic acid to total fatty acids,NA,NA,la_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
236,med-d-LA_pct_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of linoleic acid to total fatty acids,NA,NA,la_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
237,med-d-LA_pct_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of linoleic acid to total fatty acids,NA,NA,la_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
238,med-d-Lactate_agetert1,37033,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Lactate,NA,NA,lactate_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
239,med-d-Lactate_agetert2,38698,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Lactate,NA,NA,lactate_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
240,med-d-Lactate_agetert3,39071,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Lactate,NA,NA,lactate_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
241,med-d-LDL_C_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,LDL cholesterol,NA,NA,ldl_c_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
242,med-d-LDL_C_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,LDL cholesterol,NA,NA,ldl_c_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
243,med-d-LDL_C_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,LDL cholesterol,NA,NA,ldl_c_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
244,med-d-LDL_CE_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in LDL,NA,NA,ldl_ce_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
245,med-d-LDL_CE_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in LDL,NA,NA,ldl_ce_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
246,med-d-LDL_CE_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in LDL,NA,NA,ldl_ce_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
247,med-d-LDL_FC_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in LDL,NA,NA,ldl_fc_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
248,med-d-LDL_FC_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in LDL,NA,NA,ldl_fc_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
249,med-d-LDL_FC_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in LDL,NA,NA,ldl_fc_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
250,med-d-LDL_L_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in LDL,NA,NA,ldl_l_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
251,med-d-LDL_L_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in LDL,NA,NA,ldl_l_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
252,med-d-LDL_L_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in LDL,NA,NA,ldl_l_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
253,med-d-LDL_P_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of LDL particles,NA,NA,ldl_p_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
254,med-d-LDL_P_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of LDL particles,NA,NA,ldl_p_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
255,med-d-LDL_P_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of LDL particles,NA,NA,ldl_p_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
256,med-d-LDL_PL_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in LDL,NA,NA,ldl_pl_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
257,med-d-LDL_PL_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in LDL,NA,NA,ldl_pl_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
258,med-d-LDL_PL_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in LDL,NA,NA,ldl_pl_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
259,med-d-LDL_size_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Average diameter for LDL particles,NA,NA,ldl_size_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
260,med-d-LDL_size_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Average diameter for LDL particles,NA,NA,ldl_size_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
261,med-d-LDL_size_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Average diameter for LDL particles,NA,NA,ldl_size_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
262,med-d-LDL_TG_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in LDL,NA,NA,ldl_tg_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
263,med-d-LDL_TG_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in LDL,NA,NA,ldl_tg_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
264,med-d-LDL_TG_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in LDL,NA,NA,ldl_tg_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
265,med-d-Leu_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Leucine,NA,NA,leu_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
266,med-d-Leu_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Leucine,NA,NA,leu_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
267,med-d-Leu_agetert3,39163,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Leucine,NA,NA,leu_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
268,med-d-M_HDL_C_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in medium HDL,NA,NA,m_hdl_c_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
269,med-d-M_HDL_C_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in medium HDL,NA,NA,m_hdl_c_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
270,med-d-M_HDL_C_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in medium HDL,NA,NA,m_hdl_c_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
271,med-d-M_HDL_C_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in medium HDL,NA,NA,m_hdl_c_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
272,med-d-M_HDL_C_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in medium HDL,NA,NA,m_hdl_c_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
273,med-d-M_HDL_C_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in medium HDL,NA,NA,m_hdl_c_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
274,med-d-M_HDL_CE_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in medium HDL,NA,NA,m_hdl_ce_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
275,med-d-M_HDL_CE_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in medium HDL,NA,NA,m_hdl_ce_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
276,med-d-M_HDL_CE_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in medium HDL,NA,NA,m_hdl_ce_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
277,med-d-M_HDL_CE_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in medium HDL,NA,NA,m_hdl_ce_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
278,med-d-M_HDL_CE_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in medium HDL,NA,NA,m_hdl_ce_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
279,med-d-M_HDL_CE_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in medium HDL,NA,NA,m_hdl_ce_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
280,med-d-M_HDL_FC_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in medium HDL,NA,NA,m_hdl_fc_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
281,med-d-M_HDL_FC_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in medium HDL,NA,NA,m_hdl_fc_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
282,med-d-M_HDL_FC_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in medium HDL,NA,NA,m_hdl_fc_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
283,med-d-M_HDL_FC_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in medium HDL,NA,NA,m_hdl_fc_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
284,med-d-M_HDL_FC_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in medium HDL,NA,NA,m_hdl_fc_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
285,med-d-M_HDL_FC_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in medium HDL,NA,NA,m_hdl_fc_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
286,med-d-M_HDL_L_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in medium HDL,NA,NA,m_hdl_l_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
287,med-d-M_HDL_L_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in medium HDL,NA,NA,m_hdl_l_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
288,med-d-M_HDL_L_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in medium HDL,NA,NA,m_hdl_l_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
289,med-d-M_HDL_P_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of medium HDL particles,NA,NA,m_hdl_p_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
290,med-d-M_HDL_P_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of medium HDL particles,NA,NA,m_hdl_p_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
291,med-d-M_HDL_P_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of medium HDL particles,NA,NA,m_hdl_p_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
292,med-d-M_HDL_PL_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in medium HDL,NA,NA,m_hdl_pl_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
293,med-d-M_HDL_PL_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in medium HDL,NA,NA,m_hdl_pl_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
294,med-d-M_HDL_PL_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in medium HDL,NA,NA,m_hdl_pl_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
295,med-d-M_HDL_PL_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in medium HDL,NA,NA,m_hdl_pl_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
296,med-d-M_HDL_PL_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in medium HDL,NA,NA,m_hdl_pl_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
297,med-d-M_HDL_PL_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in medium HDL,NA,NA,m_hdl_pl_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
